symbol,sector,sector_compliant,financial_compliant,shariah_compliant,debt_to_assets_ok,interest_income_ok,interest_bearing_debt_ok,profitability_ok,equity_ok,debt_to_assets_value,interest_income_value,interest_bearing_debt_value,roa_value,equity_ratio_value
SMMT,Other,1,0,0,True,True,False,True,True,0.1228458579300294,0.0026102086832483,1.0000000000000002,0.1997206782170099,0.7756339524257171
SMRA,Real Estate,1,0,0,True,True,False,True,True,0.2678832081716453,0.0313633529605026,0.999232556235696,0.0171368312333211,0.4012600926663612
SMRU,Oil & Gas,1,0,0,True,,False,False,True,0.5721432949911627,,1.1013986460016192,-0.1611628939432767,0.2365417810969871
SMSM,Other,1,1,1,True,True,True,True,True,0.0702206304952515,0.003285519769814,0.589052006748209,0.181636579792105,0.7722325378279001
SOCI,Other,1,0,0,True,True,False,True,True,0.386608192228501,0.0026597652347737,0.9779076818520144,0.0190291589903834,0.5876314866785872
SOHO,Other,1,0,0,True,True,,True,True,0.0055390579314257,0.0021731427748537,,0.0832401414141101,0.5303715549623412
SPMA,Other,1,1,1,True,True,True,True,True,0.215019438341127,0.0013202001272898,0.8648685863797392,0.0837238888401403,0.67318586917287
SPTO,Other,1,1,1,True,True,True,True,True,0.1221758029033473,0.0051115354810557,0.6584574010475033,0.0617088508947231,0.6647455544810775
SRAJ,Other,1,0,0,True,True,False,True,True,0.2573142836420458,0.0129401445124665,0.9992650157426868,0.003311097655717,0.3613650321431652
SRIL,Other,1,0,0,False,True,False,False,True,0.9943421968096776,0.0007939569443701,0.9739891417151604,-0.3596132902270875,-0.1293517204919061
SRSN,Other,1,0,0,True,True,False,True,True,0.2176771421456442,1.172578383148348e-05,0.9879142192963296,0.0453462719821977,0.7164253394927088
SRTG,Other,1,0,0,True,True,,True,True,0.0456828638917082,0.0022780740505493,,0.1336163416820397,0.9293528072920298
SSIA,Construction,1,0,0,True,True,False,True,True,0.2720562414086709,0.0085781423927137,0.9537499997089842,0.0020147771958883,0.529467226545319
SSMS,Agriculture,1,0,0,False,True,False,True,True,0.6302559049729811,0.0323022508432897,0.9963056607224426,0.0956690164016565,0.2231583947728326
STAA,Other,1,0,0,True,True,False,True,True,0.3176382146439684,0.0062762985073288,0.99422030694675,0.1332168455693183,0.5969031369088046
STRK,Other,1,0,0,True,True,False,True,True,0.5334689874949818,0.002200233405431,0.9883361474467186,0.0029999797558871,0.1150876302848274
STTP,Other,1,0,0,True,True,False,True,True,0.0163742212476275,0.0073572482286784,1.0,0.159864826217799,0.8457014124582625
SULI,Other,1,0,0,True,True,False,True,True,0.4371731530988417,0.0008135020134631,0.970026029958596,-0.0573762133886738,-0.0046953074535366
SUPR,Other,1,0,0,True,True,False,True,True,0.4875139943819769,0.0031895781914615,0.9549853876952342,0.0516898950208182,0.3623103599073696
SURE,Other,1,1,1,True,True,True,True,True,0.4124171069257126,0.0026026499972564,0.936589361643988,-0.0645028722557681,0.5092431418855536
TAMU,Other,1,0,0,True,True,False,True,True,0.4122978823554062,0.000460957814929,1.0,-0.0559783288644626,0.4884144651539746
TAPG,Other,1,0,0,True,True,False,True,True,0.2100486144643479,0.0043330176554613,0.9813874543027912,0.125262681056682,0.6810004595795782
TAXI,Other,1,0,0,False,True,False,True,False,2.321909146786018,0.0220149787112788,1.0,0.2960478088457491,-0.9396145846224978
TBIG,Other,1,0,0,False,True,False,True,True,0.6728434062774283,0.002912336420211,0.9763748358028892,0.0341634922899935,0.2514833573387371
TBLA,Agriculture,1,0,0,True,True,False,True,True,0.4690662352902651,0.0004261618311203,0.9952049347848344,0.0354178851395522,0.2993263295737768
TCID,Other,1,0,0,True,True,,True,True,0.0046532449286811,0.0074778675495492,,-0.0123557544586627,0.7893846674286483
TCPI,Other,1,0,0,True,True,False,True,True,0.3026282637038203,0.0005625883510574,0.9970295937191738,0.0356472208338727,0.5634704293589472
TDPM,Other,1,0,0,True,True,False,False,True,0.5013253219920897,0.0084885096393976,0.9918572286075314,-0.1862744396208568,0.351566138846661
TEBE,Other,1,0,0,True,True,False,True,True,0.0812388598451754,0.0150032364462512,1.1252925531783988,0.1654155790975215,0.8442979272702367
TELE,Other,1,0,0,False,True,False,False,False,19.54762916574835,4.807141475787337e-05,0.999973152288814,-3.809306777099815,-21.59364676572692
TFAS,Other,1,0,0,True,True,,True,True,0.2328423641346384,0.0019061444544581,,0.0346985666164586,0.7255741852930169
TFCO,Telecommunications,1,0,0,True,True,,True,True,0.0098724144161519,0.0090077390994106,,0.014689785992456,0.9162707590054324
TGKA,Utilities,1,1,1,True,True,True,True,True,0.0200297806203635,0.0020148376289484,0.4227186879306378,0.1221614062220821,0.4902949629026666
TGRA,Other,1,0,0,True,True,False,True,True,0.0308967092750057,0.0370168289830701,1.0,0.0029333084560469,0.7671743607324577
TIFA,Other,1,0,0,True,False,,True,True,0.3371845641831029,0.4904833727474811,,0.0268359340406487,0.6163072078356384
TINS,Mining,1,0,0,True,True,False,True,True,0.3396537883857811,0.0019974886427103,1.0,0.0281882790349939,0.4450077783099846
TIRT,Other,1,0,0,False,True,False,False,False,2.727666976047665,0.0009921490437234,1.0,-0.5766211519436523,-1.870123319893235
TKIM,Other,1,0,0,True,True,False,True,True,0.3323297536651793,0.0049956929065493,0.9965401609647638,0.0770761582390769,0.5883979080614079
TLDN,Other,1,1,1,True,True,True,True,True,0.3959231631621711,0.0046551198921992,0.8693228475117059,0.0887688995219022,0.3548722928559398
TLKM,Infrastructure,1,1,1,True,True,True,True,True,0.243811378571956,0.0057221800863967,0.736745471408832,0.0840766447611312,0.5270213394373477
TMAS,Other,1,1,1,True,True,True,True,True,0.4234720717072278,0.0024357653194208,0.7756493227207096,0.1775976154635487,0.4621594862890559
TOBA,Other,1,0,0,True,False,False,True,True,0.4455472693238726,0.1075304334801506,0.9948641404952108,0.0397948911910604,0.4292427151751049
TOPS,Other,1,0,0,True,True,False,True,True,0.3770355202904657,0.0018104414239908,1.0,-0.0321305461577589,0.3441005040689642
TOTL,Other,1,0,0,True,True,,True,True,0.0002549044045413,0.0136560417672996,,0.0404548409052326,0.398513041608645
TOTO,Other,1,0,0,True,True,,True,True,0.0922702568958577,0.0057111000060555,,0.0525855742777741,0.6796139812892907
TOWR,Other,1,0,0,False,True,False,True,True,0.6711077913457386,0.0032880759225285,0.9555721092202514,0.0553492635656726,0.2271892149770507
TPIA,Other,1,0,0,True,,False,True,True,0.2682787546344719,,0.9940888052816726,0.0010571274297491,0.5515444755108047
TPMA,Other,1,0,0,True,True,False,True,True,0.1554028107409777,0.0054354494418788,0.9790349263717396,0.093585243882654,0.7840560298198955
TRAM,Other,1,0,0,True,True,False,False,True,0.5368404701474747,0.0004481449293609,0.976437450720578,-0.1515489136189495,0.2445072999768696
TRGU,Other,1,0,0,True,True,False,True,True,0.5216514399970931,0.0002224290953299,0.998771868745743,0.0046941550679955,0.3103058296869317
TRIM,Other,1,0,0,True,True,False,True,True,0.2606879810604232,0.0289981437971137,1.0807518749085872,0.0439785092127856,0.4159107288776488
TRIN,Other,1,0,0,True,True,False,True,True,0.3086300313431978,0.0156230283403824,1.0,-0.0135014300585876,0.344337924120438
TRIO,Other,1,0,0,False,True,False,False,False,20.94916572821045,0.0003467783525148,0.9933705326871102,-0.3039428088321477,-39.18850808589108
TRST,Pharmaceuticals,1,0,0,True,True,False,True,True,0.3381599998518729,1.0154763048027654e-05,0.99900886052756,0.0071055194151124,0.5140419610121402
TSPC,Other,1,1,1,True,True,True,True,True,0.1022382691435324,0.0073421335439212,0.8969471785914898,0.0915750828249415,0.6974235499241221
UCID,Other,1,1,1,True,True,True,True,True,0.0583409808563468,0.0036958898774319,0.3144722871097897,0.0476743316998209,0.6252343388025783
ULTJ,Other,1,0,0,True,True,False,True,True,0.1675288702473299,0.0151794501467382,1.112563805189868,0.1449176810129311,0.722104607137698
UNIC,Other,1,0,0,True,True,,True,True,0.0163372906525007,0.0043617208431644,,0.1235618006423839,0.8459245349552703
UNSP,Agriculture,1,0,0,False,True,False,True,False,1.203295873432608,0.0008679412076545,0.9982141518020962,-0.0144439203172269,-1.0344204396674272
UNTD,Other,1,0,0,True,True,False,True,True,0.5946040643419389,0.0001062759696296,0.9927757775292092,0.0617740173968498,0.2140572200862918
UNTR,Other,1,1,1,True,True,True,True,True,0.0859102416973251,0.0090431683338311,0.8567936503708099,0.1142302790879881,0.6086768270463654
UNVR,Other,1,0,0,True,True,,True,True,0.1172705277673512,0.0002798482267013,,0.3095431028532622,0.2230616049550954
URBN,Other,1,0,0,True,False,False,True,True,0.0749216619292264,0.3576916810394578,1.0,0.0136235019439707,0.4967906022968235
VICI,Other,1,0,0,True,True,False,True,True,0.1366653943150849,8.49551695160584e-05,0.9941765867432304,0.1413619053065101,0.7282951856793267
VICO,Other,1,0,0,True,True,False,True,True,0.0474006998408197,0.0148102743097194,0.988574725344558,0.0002069747064944,0.1465254408340579
VIVA,Other,1,0,0,True,True,False,False,True,0.4121848523512369,0.0002454541948288,0.986311900791456,-0.1317502254501481,-0.0763435639550827
VKTR,Other,1,1,1,True,True,True,True,True,0.0946344668224512,0.0030059268337381,0.9359700098583512,-0.0158860006491296,0.4294812903834039
VTNY,Other,1,0,0,True,True,,True,True,0.5480066622382077,0.0126747384028154,,0.001405968077146,0.425771390387147
WEGE,Other,1,0,0,True,True,False,True,True,0.081572392757276,0.0071655198390378,1.0,0.0279455577644752,0.4198990708428231
WEHA,Other,1,0,0,True,True,False,True,True,0.2833841351931699,0.0019287115031598,0.9780306626450948,0.0076647784169269,0.5891049841786917
WIIM,Food & Beverage,1,1,1,True,True,True,True,True,0.0095824477219727,0.0046037873024072,0.7085786001396523,0.1324291758213381,0.7093783642915479
WIKA,Construction,1,0,0,True,True,False,True,True,0.4488565855218058,0.017036003980315,0.9926670173842022,-0.0247156006045284,0.2195592886142542
WINE,Other,1,1,1,True,True,True,True,True,0.4298898950644257,0.00080812703278,0.9079698030454896,0.0034203074957583,0.4890997579421365
WINS,Other,1,0,0,True,True,False,True,True,0.1639156506043066,0.0007735034731647,1.0,-0.0054787514679797,0.7642772253743424
WIRG,Other,1,1,1,True,True,True,True,True,0.0469374350392292,0.0012100130821791,0.361329126236127,0.0567526796876037,0.6533178325995698
WMPP,Other,1,0,0,True,True,False,True,True,0.394877259469383,0.0003666481682052,0.9705535458726616,0.0008204378246795,0.3570012800534099
WMUU,Other,1,0,0,True,True,False,True,True,0.4277860196077799,0.0002320106812457,0.9509069234811804,-0.0226074181493486,0.4818456422064794
WOOD,Other,1,0,0,True,True,False,True,True,0.4046016374246095,0.0009900293245305,0.9845079068049118,0.0412488178871888,0.5379951918858826
WSBP,Other,1,0,0,False,True,False,False,False,0.7241676361738456,0.0012310004175304,0.9963258066042532,-0.2141664286253319,-0.247813723781334
WSKT,Other,1,0,0,False,True,False,True,True,0.6594423148056133,0.0704956896018447,0.9991507292481512,-0.0354751258707028,0.1324386500647975
WTON,Other,1,0,0,True,True,False,True,True,0.1202179876891329,0.0025244166478419,0.9617644072860192,0.0117679389997128,0.4078170659403126
YPAS,Other,1,0,0,True,True,False,True,True,0.2716919558499847,3.995889451022686e-05,1.6670096620370247,0.0051500912027722,0.4566633166951548
YULE,Other,1,0,0,True,True,,True,True,0.0026032060195779,0.0335155336952624,,0.083014110870453,0.9497754794386404
ZBRA,Other,1,0,0,True,True,,True,True,0.3561586355725182,0.0001277316415216,,-0.0140795059332249,0.4131698374710746
ZINC,Other,1,0,0,True,True,False,True,True,0.514976643751029,0.026588185471983,0.9901926213817268,-0.001467388287804,0.3769485235740243
